@relation adult_test.data-weka.filters.supervised.instance.Resample-B0.0-S1-Z70.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement

@attribute age numeric
@attribute ' workclass' {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute ' fnlwg' numeric
@attribute ' education' {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute ' education-num' numeric
@attribute ' marital-status' {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute ' occupation' {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute ' relationship' {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute ' race' {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute ' sex' {' Male',' Female'}
@attribute ' capital-gain' numeric
@attribute ' capital-loss' numeric
@attribute ' hours-per-week' numeric
@attribute ' native-country' {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute ' class' {' <=50K',' >50K',suspicious}

@data
58,' Private',88572,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,45,' United-States',' <=50K'
45,' Private',44489,' Assoc-voc',11,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,10,' United-States',' <=50K'
29,' State-gov',214881,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' Honduras',' >50K'
41,' Private',160785,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
58,' Private',162970,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1977,60,' United-States',' >50K'
37,' Private',248010,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
45,' State-gov',310049,' Assoc-voc',11,' Married-civ-spouse',' Prof-specialty',?,' Asian-Pac-Islander',' Female',0,0,40,' Philippines',' >50K'
29,' Private',336624,?,13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',8614,0,40,' United-States',' >50K'
33,' Private',196385,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1977,40,' United-States',' >50K'
33,' Private',172304,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
39,' Private',191503,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
48,' Federal-gov',42972,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',?,' White',' Female',0,0,40,' United-States',' >50K'
28,' Self-emp-not-inc',29974,' Assoc-voc',11,' Never-married',' Farming-fishing',' Own-child',' White',' Male',10520,0,45,' United-States',' >50K'
34,' Private',207564,' Some-college',10,' Married-civ-spouse',' Other-service',?,' White',' Female',0,0,12,' United-States',' >50K'
43,' Self-emp-inc',209547,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,25,' United-States',' >50K'
57,' Private',78020,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
46,' State-gov',106444,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',7688,0,38,' United-States',' >50K'
41,' Self-emp-not-inc',375526,?,13,' Married-civ-spouse',' Adm-clerical',?,' White',' Female',0,0,40,' United-States',' >50K'
47,' Private',172155,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,37,' Ecuador',' >50K'
37,' Private',123361,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' Black',' Male',0,0,50,' United-States',' >50K'
39,' Self-emp-not-inc',188069,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
31,' Private',188246,' Some-college',10,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
50,' Private',355954,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
37,' Private',177420,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
42,' Self-emp-inc',100793,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,41,' United-States',' >50K'
28,' Local-gov',336951,' Assoc-acdm',12,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Private',204209,' 7th-8th',4,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',3103,0,40,' United-States',' >50K'
49,' Private',241350,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',5178,0,40,' United-States',' >50K'
55,' Private',323887,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',15024,0,45,' United-States',' >50K'
25,' Private',203561,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,56,' United-States',' >50K'
34,' Private',87218,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1887,50,' United-States',' >50K'
66,' Private',386120,' 11th',7,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',10605,0,40,' United-States',' >50K'
30,' Private',169002,?,13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
38,' ?',139770,' Masters',14,' Married-civ-spouse',' ?',?,' White',' Female',0,0,48,' United-States',' >50K'
36,' Private',312206,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
34,' Private',185216,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
41,' Self-emp-not-inc',54611,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',7298,0,50,' United-States',' >50K'
53,' Self-emp-inc',190762,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
49,' Private',278322,?,13,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
54,' State-gov',258735,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
49,' Private',144514,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1887,45,' United-States',' >50K'
36,' Private',111545,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
47,' Self-emp-not-inc',187901,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
32,' Private',174201,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,38,' United-States',' >50K'
60,' Self-emp-inc',180512,' 9th',5,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
42,' Private',45156,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
55,' Private',377113,?,13,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',15024,0,60,' United-States',' >50K'
45,' Local-gov',272792,' Masters',14,' Married-civ-spouse',' Prof-specialty',?,' Black',' Female',0,0,50,' United-States',' >50K'
58,' Local-gov',100054,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
46,' Private',118714,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',7298,0,40,' United-States',' >50K'
37,' Private',114591,' Assoc-acdm',12,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,50,' United-States',' >50K'
39,' Self-emp-not-inc',272671,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
45,' Self-emp-not-inc',240786,?,13,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
50,' Local-gov',173630,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,36,' United-States',' >50K'
44,' Local-gov',157473,' Masters',14,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,50,' United-States',' >50K'
41,' Self-emp-not-inc',134724,' Assoc-voc',11,' Married-civ-spouse',' Other-service',?,' White',' Female',3103,0,40,' United-States',' >50K'
46,' Private',185870,?,13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
35,' Private',323120,' Assoc-acdm',12,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,44,' United-States',' >50K'
49,' Private',380922,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',15024,0,80,' United-States',' >50K'
44,' Private',248406,' Assoc-acdm',12,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
47,' Private',362835,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',227065,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',99999,0,40,' ?',' >50K'
37,' Private',178100,?,13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
35,' Private',187625,' Some-college',10,' Married-civ-spouse',' Sales',?,' White',' Female',0,0,40,' United-States',' >50K'
42,' Private',198229,' Prof-school',15,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,65,' United-States',' >50K'
39,' Private',109351,?,13,' Married-civ-spouse',' Prof-specialty',?,' White',' Female',0,0,30,' United-States',' >50K'
33,' Local-gov',83413,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
34,' Private',108023,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
54,' Self-emp-inc',159219,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',99999,0,40,' United-States',' >50K'
30,' Private',49325,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,80,' United-States',' >50K'
34,' Private',113129,' Assoc-acdm',12,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,38,' United-States',' >50K'
65,' Private',113293,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
43,' Self-emp-inc',342510,?,13,' Married-civ-spouse',' Farming-fishing',?,' White',' Female',0,0,60,' United-States',' >50K'
28,' Private',193125,' Some-college',10,' Married-civ-spouse',' Sales',?,' White',' Female',0,0,40,' United-States',' >50K'
44,' Federal-gov',55363,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
46,' Private',176026,?,13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',27828,0,50,' United-States',' >50K'
34,' State-gov',49325,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
47,' Self-emp-not-inc',52291,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,45,' United-States',' >50K'
38,' Private',152307,?,13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,41,' United-States',' >50K'
31,' Private',188798,' Masters',14,' Married-civ-spouse',' Exec-managerial',?,' White',' Female',0,0,40,' United-States',' >50K'
46,' Self-emp-inc',192128,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
46,' Private',215895,' Masters',14,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',4787,0,60,' United-States',' >50K'
37,' Local-gov',203628,' HS-grad',9,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,54,' United-States',' >50K'
33,' Private',317660,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' Private',144002,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
48,' Private',193188,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
40,' Private',96497,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
51,' Self-emp-not-inc',323963,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
64,' Private',181530,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
47,' Federal-gov',746660,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',0,1887,40,' United-States',' >50K'
55,' Private',53481,?,13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,15,' United-States',' >50K'
42,' Private',231832,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',?,' White',' Female',0,0,45,' United-States',' >50K'
52,' Private',210736,' HS-grad',9,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
39,' Self-emp-inc',88973,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,84,' United-States',' >50K'
35,' Private',415167,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
43,' Private',180138,' HS-grad',9,' Separated',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
55,' Private',127728,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
54,' State-gov',276005,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
47,' Self-emp-not-inc',199083,' Masters',14,' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,2258,50,' United-States',' >50K'
49,' Self-emp-inc',93557,' Assoc-acdm',12,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
41,' Private',193882,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',15024,0,65,' United-States',' >50K'
32,' Private',154210,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' Other',' Male',0,1902,45,' Japan',' >50K'
34,' Federal-gov',408813,' HS-grad',9,' Married-civ-spouse',' Craft-repair',?,' White',' Female',0,0,40,' United-States',' >50K'
46,' Private',263727,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
40,' Private',244835,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',15024,0,50,' United-States',' >50K'
46,' Self-emp-not-inc',198759,?,13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
58,' Self-emp-not-inc',237546,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,70,' United-States',' >50K'
58,' Self-emp-inc',229116,' Prof-school',15,' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,70,' United-States',' >50K'
40,' Private',174575,?,13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
48,' Federal-gov',113612,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
39,' Private',114544,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
52,' Self-emp-inc',29887,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
36,' Private',33157,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
53,' Private',31909,' Assoc-voc',11,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
27,' Self-emp-not-inc',211259,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
39,' Private',531055,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
45,' Private',256866,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
64,' Private',47589,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',15024,0,50,' United-States',' >50K'
46,' Private',205816,' Assoc-voc',11,' Married-civ-spouse',' Prof-specialty',?,' White',' Female',0,0,40,' United-States',' >50K'
64,' ?',228140,?,13,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Local-gov',54651,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
27,' Federal-gov',190653,' Assoc-voc',11,' Married-civ-spouse',' Armed-Forces',' Husband',' White',' Male',0,0,40,' ?',' >50K'
35,' Private',80680,' Masters',14,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,45,' United-States',' >50K'
36,' Federal-gov',72338,?,13,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' United-States',' >50K'
42,' Private',111483,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,48,' United-States',' >50K'
46,' Private',117849,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',99999,0,50,' United-States',' >50K'
33,' Private',154227,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
40,' Self-emp-not-inc',223881,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
29,' Private',166320,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
39,' Private',141748,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
55,' Private',138594,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,56,' United-States',' >50K'
43,' Private',147099,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,30,' United-States',' >50K'
43,' Private',33658,' Some-college',10,' Married-spouse-absent',' Craft-repair',' Unmarried',' White',' Male',0,3004,40,' United-States',' >50K'
35,' Self-emp-inc',200352,' Bachelors',13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
65,' Private',217661,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,2246,40,' United-States',' >50K'
30,' Private',159589,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1848,50,' United-States',' >50K'
54,' Private',111130,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,50,' United-States',' >50K'
47,' Private',216093,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',15024,0,40,' United-States',' >50K'
31,' Private',203488,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,44,' United-States',' >50K'
54,' Private',81859,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
33,' Private',213179,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
53,' Private',185407,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
39,' Private',31964,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,80,' United-States',' >50K'
32,' Private',355700,' Prof-school',15,' Married-AF-spouse',' Prof-specialty',' Wife',' White',' Female',99999,0,60,' United-States',' >50K'
61,' Private',182163,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
37,' Private',188763,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
58,' Private',106740,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
58,' Private',144092,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,35,' United-States',' >50K'
32,' Local-gov',226296,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
42,' Private',202872,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,36,' United-States',' >50K'
58,' Private',49159,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
34,' Self-emp-not-inc',196512,' HS-grad',9,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,2472,35,' United-States',' >50K'
47,' State-gov',29023,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' India',' >50K'
39,' Private',116546,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
50,' Private',98954,' Some-college',10,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
33,' Private',159187,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,54,' United-States',' >50K'
36,' Self-emp-not-inc',52870,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',4386,0,50,' United-States',' >50K'
47,' Private',205100,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
42,' Private',102988,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,55,' Ecuador',' >50K'
57,' Private',110820,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
30,' Self-emp-inc',132601,' Bachelors',13,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
49,' Private',213897,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' Asian-Pac-Islander',' Male',0,0,50,' Japan',' >50K'
30,' Private',206923,' Assoc-acdm',12,' Married-civ-spouse',' Exec-managerial',' Wife',' Other',' Female',0,1977,40,' United-States',' >50K'
42,' Private',339814,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
50,' Private',145033,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,2415,60,' United-States',' >50K'
34,' State-gov',764638,' Prof-school',15,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',4787,0,47,' United-States',' >50K'
62,' Private',176839,' Doctorate',16,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,50,' United-States',' >50K'
50,' Private',237258,' Masters',14,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',27828,0,48,' United-States',' >50K'
28,' Self-emp-inc',167737,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',5178,0,40,' United-States',' >50K'
65,' Private',228182,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' Private',212894,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,70,' United-States',' >50K'
44,' Local-gov',196797,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',0,0,36,' United-States',' >50K'
40,' Private',225263,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
52,' Local-gov',203953,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' Puerto-Rico',' >50K'
31,' Private',356410,' Assoc-voc',11,' Married-civ-spouse',' Sales',' Husband',' White',' Male',99999,0,40,' United-States',' >50K'
50,' Private',195844,' Doctorate',16,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',13550,0,50,' United-States',' >50K'
55,' Private',254711,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,20,' United-States',' >50K'
39,' Private',114942,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,43,' United-States',' >50K'
38,' Private',215392,' Assoc-voc',11,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',7298,0,45,' United-States',' >50K'
39,' Local-gov',170263,' Masters',14,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',0,0,30,' United-States',' >50K'
32,' Private',252646,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
69,' Private',164110,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',10605,0,50,' United-States',' >50K'
35,' Private',143059,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Wife',' White',' Female',0,1902,28,' United-States',' >50K'
41,' Private',306496,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
47,' Local-gov',122206,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,20,' United-States',' >50K'
42,' Private',212894,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,23,' United-States',' >50K'
46,' Private',67001,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
48,' Local-gov',169515,' Bachelors',13,' Divorced',' Protective-serv',' Not-in-family',' Black',' Female',0,0,43,' United-States',' >50K'
34,' Private',263150,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
44,' Private',188615,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
40,' Private',153799,' Bachelors',13,' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,72,' ?',' >50K'
43,' Private',575172,' Assoc-voc',11,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',3103,0,32,' United-States',' >50K'
49,' Local-gov',95256,' Bachelors',13,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,42,' United-States',' >50K'
